,count
4299,8366
8009,8365
355,8364
2519,8363
1300,8354
3838,8352
2445,8351
806,8350
4745,8340
2574,8340
4853,8337
1770,8334
6792,8311
2292,8304
6926,8301
1347,8300
1799,8299
669,8286
7087,8284
7826,8280
4320,8279
508,8277
8498,8273
1089,8269
1893,8260
2354,8260
3012,8239
4384,8238
4067,8238
2376,8238
11548,8233
2951,8233
11550,8224
3107,8222
3272,8218
1964,8217
5602,8215
3627,8214
6321,8207
1825,8206
948,8206
4013,8206
5086,8199
690,8197
4127,8194
12519,8192
3901,8184
4387,8181
4671,8181
2802,8180
3928,8179
1694,8176
8826,8176
1751,8173
7891,8172
7555,8164
2441,8158
5115,8151
20554,8147
11672,8143
7270,8136
9122,8126
6105,8122
1655,8118
2635,8104
6379,8101
3491,8101
5947,8100
5790,8098
5617,8098
3832,8098
22922,8094
4494,8089
3570,8084
14602,8082
2646,8082
2055,8081
5662,8074
6330,8072
3141,8059
12215,8054
256,8052
29351,8051
7063,8049
6449,8033
3409,8032
7680,8029
3973,8027
3646,8026
1584,8024
5056,8024
3318,8016
9585,8013
1709,8012
5218,8008
5582,7999
4922,7995
4063,7994
4963,7994
4153,7991
4132,7982
125,7978
4110,7974
4433,7973
4171,7973
4843,7963
8532,7958
3603,7954
2246,7954
3647,7950
11524,7950
2652,7949
3116,7947
3026,7946
3903,7936
5810,7931
11885,7927
5939,7918
3041,7895
3282,7895
795,7886
7336,7886
2239,7881
1386,7881
6970,7875
2350,7866
2918,7862
3215,7848
7412,7842
6093,7842
4554,7840
5387,7836
60900,7830
3882,7823
2993,7820
946,7820
8807,7819
4513,7818
9449,7816
3941,7813
2589,7812
7598,7807
3830,7807
17310,7804
4329,7798
5545,7798
11717,7783
1158,7782
394,7778
6945,7776
11411,7770
1146,7752
5052,7745
1809,7741
2750,7741
1297,7740
2478,7738
1407,7737
3543,7728
4290,7727
260,7723
3208,7722
146,7721
2605,7721
3085,7721
5863,7717
3464,7714
2725,7711
5678,7709
3077,7709
7893,7707
4629,7706
24833,7706
2816,7695
9173,7690
3873,7686
6764,7684
1881,7676
4672,7674
3355,7673
3483,7670
11393,7670
4682,7668
11517,7667
10916,7651
5138,7651
4069,7648
6963,7648
5922,7643
13516,7642
2225,7632
1652,7626
2484,7622
1410,7616
73452,7615
1389,7612
4250,7608
6190,7608
1196,7603
6809,7598
2535,7593
3352,7588
2455,7586
5323,7584
6793,7582
3968,7581
10310,7577
5861,7576
3053,7574
82888,7566
2988,7557
595,7550
3028,7550
4715,7548
10255,7544
3065,7542
9037,7537
1511,7528
3948,7527
1583,7522
3207,7520
5649,7517
1865,7508
84404,7506
4915,7503
4084,7488
1817,7488
3161,7488
6704,7486
2208,7485
3226,7485
2193,7480
7763,7475
3643,7474
3544,7471
10339,7466
4128,7463
12396,7462
3958,7462
5063,7460
6111,7459
5879,7457
3178,7456
5682,7454
4748,7453
3145,7452
11252,7446
5307,7444
4267,7439
605,7438
4488,7438
2273,7435
2658,7430
2252,7425
20896,7420
1173,7420
2748,7413
1084,7413
5536,7412
501,7405
1461,7404
3406,7400
3155,7395
5687,7393
8475,7393
3443,7389
5826,7385
2134,7385
12060,7383
1960,7382
10783,7368
4393,7360
5342,7360
1847,7356
3551,7356
707,7355
7051,7354
2881,7348
4506,7347
4729,7346
7984,7343
8705,7342
1161,7339
2962,7329
545,7329
3645,7326
1931,7324
3705,7322
4546,7321
3993,7311
1647,7301
13697,7297
3720,7297
2137,7284
3173,7278
2262,7277
2585,7275
2631,7274
3606,7271
1941,7263
6521,7261
3137,7246
2754,7245
2284,7244
321,7240
5332,7238
1312,7234
11504,7230
3723,7229
13928,7225
6811,7223
1659,7222
4949,7222
3469,7221
8533,7214
5032,7206
2796,7205
2938,7204
5129,7192
2999,7191
2290,7190
1123,7189
1801,7184
2705,7179
3708,7169
1192,7161
7254,7161
6837,7160
1958,7154
1438,7153
4346,7150
3620,7150
10136,7148
5770,7146
3932,7145
1734,7140
6465,7140
2043,7140
4180,7127
3450,7119
1343,7108
4711,7105
7577,7101
9370,7098
12328,7094
3451,7093
2990,7089
1602,7085
2176,7083
1617,7080
5139,7077
1479,7077
3792,7067
4472,7062
4007,7060
7167,7059
15035,7058
5681,7057
754,7054
3774,7042
3309,7041
15082,7035
53323,7033
4479,7031
4445,7023
1187,7023
4988,7023
4558,7022
4302,7015
1900,7013
4760,7011
5454,7005
3971,7005
7006,6998
3594,6992
2827,6987
4091,6984
1957,6984
4802,6983
3209,6983
5870,6983
1533,6980
6832,6978
7723,6976
9463,6968
4033,6967
655,6963
1942,6963
3593,6963
4524,6962
3762,6961
2808,6960
8792,6956
284,6948
2345,6944
2964,6941
415,6939
6061,6936
5356,6934
3250,6933
2778,6932
2693,6926
5808,6924
2715,6918
6216,6911
3618,6905
5261,6898
3694,6894
1634,6886
4982,6885
5411,6880
2216,6878
1243,6876
4740,6876
5743,6875
6543,6874
1845,6870
9163,6869
4527,6868
8394,6862
3805,6861
2249,6858
9641,6857
3449,6848
7208,6847
3006,6844
3344,6843
7242,6843
2836,6842
2792,6841
12230,6840
9107,6837
6677,6836
2304,6834
3724,6830
3966,6828
864,6827
1558,6814
5493,6811
4022,6808
51668,6808
4275,6805
5881,6805
3937,6798
9635,6796
2708,6795
3400,6794
7625,6787
2494,6780
6229,6777
124,6775
7524,6773
3016,6773
1994,6770
3820,6769
8069,6766
2954,6765
5055,6763
11876,6761
4395,6760
6907,6755
7797,6749
9401,6740
3240,6729
5762,6720
17682,6718
20160,6718
3263,6715
133,6710
2259,6705
4562,6701
5043,6701
2031,6694
5319,6691
2681,6691
3872,6684
4606,6677
5655,6677
12196,6671
10578,6667
9232,6656
2955,6656
9228,6653
2832,6652
5521,6651
4647,6639
5846,6633
1852,6633
5730,6631
5793,6627
7339,6622
28134,6622
7012,6621
1282,6608
6114,6603
4324,6599
3737,6594
4088,6580
12727,6568
4218,6567
464,6567
5643,6557
5998,6554
13608,6548
906,6540
3340,6540
863,6539
4593,6533
3918,6532
10326,6531
1497,6530
8567,6520
6132,6520
9080,6519
3865,6517
8689,6515
3375,6514
7401,6514
2850,6514
3978,6512
5508,6507
6958,6503
4891,6501
1401,6498
1899,6496
1036,6496
1506,6490
2236,6487
11148,6485
7286,6483
16878,6481
3385,6480
708,6479
2621,6478
5749,6475
5564,6471
6702,6468
7650,6464
1332,6453
2518,6448
4490,6447
7989,6443
4516,6438
5314,6432
3511,6428
1632,6427
1871,6422
7446,6422
581,6419
6788,6414
607,6413
18130,6413
5921,6412
9741,6410
5948,6408
4076,6408
6354,6406
5404,6404
4282,6404
46304,6403
5108,6402
2162,6402
4893,6401
915,6398
6375,6398
4147,6396
11589,6393
5597,6387
3954,6385
4977,6380
7541,6378
23295,6375
1830,6375
50558,6374
5209,6372
5744,6370
3360,6370
4440,6367
1631,6356
4655,6353
4258,6351
4111,6350
11655,6345
6544,6344
7330,6341
4199,6335
5526,6332
3894,6329
1044,6326
1324,6318
1263,6315
7211,6310
3492,6309
5578,6305
9645,6303
3912,6303
12691,6301
4170,6298
5163,6293
3428,6293
4614,6292
2895,6290
16851,6288
4446,6286
29295,6285
1857,6283
2747,6280
7935,6275
4397,6272
5335,6265
6787,6260
10847,6258
17634,6254
6410,6254
758,6253
268,6246
3640,6244
5095,6243
4974,6231
3554,6229
7830,6218
3370,6216
5878,6214
1630,6214
2270,6213
5698,6211
2088,6208
5247,6206
2492,6205
2106,6204
6856,6201
3003,6201
2505,6200
4837,6198
5147,6195
9918,6192
9750,6188
8359,6188
5773,6187
4645,6186
4659,6183
4675,6181
3810,6180
3284,6180
17001,6177
3034,6172
5072,6171
4957,6167
7645,6165
1867,6162
3611,6154
2213,6152
4588,6151
5203,6151
8479,6149
288,6147
1154,6145
2682,6142
12004,6141
2583,6139
7041,6137
4572,6135
2858,6133
4230,6129
3434,6127
2645,6123
3205,6122
3977,6119
3417,6116
17862,6113
3037,6111
808,6111
5527,6109
4666,6106
3243,6105
36713,6104
41109,6104
11627,6102
3642,6102
4330,6101
3650,6097
2006,6094
2501,6093
1551,6092
9775,6086
3612,6079
6488,6078
4094,6074
4224,6069
1861,6066
3238,6065
1934,6064
7928,6063
2158,6063
8188,6060
3990,6051
3327,6048
1749,6046
5113,6046
1582,6042
1925,6040
1201,6036
5509,6032
2474,6031
4961,6030
5511,6030
7874,6027
2253,6026
4412,6025
6936,6016
12597,6014
29166,6012
3395,6011
5985,6009
6399,6000
5170,5997
2892,5997
6092,5997
8777,5993
28163,5993
5594,5990
2572,5987
4219,5986
1836,5986
8068,5985
1610,5984
19720,5983
7049,5982
3040,5976
3312,5975
3967,5973
20869,5971
1381,5969
9729,5966
345,5959
3904,5958
7257,5953
4878,5953
3122,5950
3634,5950
2412,5948
7611,5948
1488,5947
8999,5946
5388,5946
5245,5943
4119,5943
3841,5941
4833,5940
6620,5940
3997,5935
9740,5934
277,5933
5552,5930
7765,5928
3653,5926
2487,5924
1368,5924
8679,5919
9349,5918
2846,5916
6358,5910
8487,5908
3956,5903
5374,5901
2530,5900
5533,5898
4197,5896
7120,5894
28692,5893
3497,5887
5309,5880
8238,5878
365,5875
5932,5875
1765,5874
9013,5873
5417,5871
4181,5869
9233,5867
3847,5861
829,5856
3546,5853
5400,5851
388,5849
2712,5848
9046,5845
1075,5844
8994,5839
4805,5838
4451,5836
10276,5834
2001,5830
5875,5826
3949,5822
214,5822
1468,5820
1990,5810
15256,5805
2155,5805
3829,5803
5165,5801
5763,5797
273,5796
5462,5793
10095,5793
14730,5793
6230,5792
2103,5790
1166,5785
7318,5779
2113,5775
3839,5771
3032,5762
2371,5760
941,5760
8182,5759
47592,5751
4294,5750
785,5749
7088,5745
3674,5743
1700,5740
44423,5740
5963,5734
3121,5732
2885,5732
6953,5731
1637,5731
5288,5729
9980,5728
11923,5726
8860,5712
5281,5705
29511,5703
12547,5697
4959,5695
3518,5692
2280,5688
10932,5684
9291,5676
5517,5675
2674,5674
5512,5670
10057,5668
6900,5668
7688,5666
4269,5666
2673,5659
5224,5659
3858,5656
2340,5656
6279,5655
4686,5651
3672,5651
7712,5650
8876,5650
2467,5637
4184,5630
10175,5629
3840,5625
6409,5616
3429,5614
9876,5612
2790,5610
12579,5601
7749,5595
4536,5594
4677,5591
2653,5591
4897,5585
6286,5584
2289,5584
4429,5583
10915,5580
6236,5575
6233,5574
7660,5573
11156,5570
2822,5567
18181,5565
4713,5562
12618,5562
4635,5562
130,5562
13478,5560
22215,5559
4914,5558
13760,5556
4769,5554
2884,5552
1978,5551
7760,5549
5847,5548
6232,5546
7321,5543
2240,5538
3580,5537
7719,5531
4851,5530
11986,5529
10666,5525
7084,5524
5990,5521
17106,5519
3343,5518
3236,5514
3649,5512
4430,5508
3767,5506
1699,5506
6781,5504
3530,5503
4685,5496
1570,5496
2736,5494
1851,5486
3576,5484
5439,5483
3453,5481
4047,5481
6923,5479
1022,5478
9574,5476
4024,5475
847,5473
4806,5472
2233,5471
4844,5470
6921,5470
10544,5468
6817,5466
3775,5463
7476,5463
4886,5462
11291,5462
8219,5459
9667,5458
1004,5456
1423,5455
23877,5452
3353,5450
3440,5450
2878,5445
1462,5444
4681,5444
6147,5443
7682,5442
24124,5440
5123,5438
3112,5438
4607,5435
11977,5435
9963,5434
10098,5433
22602,5432
4505,5429
8845,5428
18643,5424
8691,5420
5784,5419
5330,5417
9524,5410
2972,5410
1552,5409
4798,5404
4751,5402
3717,5400
2302,5399
4648,5397
6329,5397
2144,5395
2807,5391
9033,5390
6654,5387
6902,5385
6089,5385
7038,5384
3152,5384
4418,5382
3658,5381
5877,5381
6274,5379
8740,5372
12147,5372
2664,5372
2379,5370
5215,5368
6370,5364
2767,5364
7213,5361
4945,5360
2514,5358
3711,5355
4415,5353
5984,5353
6723,5352
539,5350
5150,5348
5300,5347
4150,5340
5155,5339
9149,5338
7520,5336
2813,5336
6396,5336
8268,5327
3849,5326
8014,5324
719,5323
3056,5322
3969,5321
8450,5316
3601,5314
8232,5314
17491,5313
3105,5311
3874,5311
15993,5307
4424,5303
1987,5302
5816,5300
2804,5297
32713,5297
3158,5296
15044,5295
3582,5292
4263,5288
4378,5285
3706,5282
670,5276
2940,5275
4408,5271
8147,5267
7594,5265
2407,5263
2115,5261
2356,5257
33881,5255
397,5254
4596,5252
6416,5250
9705,5249
3599,5244
7398,5241
2844,5241
6782,5234
14369,5232
17558,5231
7165,5229
1247,5228
4871,5228
3457,5228
4862,5226
7814,5225
3744,5225
5258,5224
10269,5222
10855,5221
20064,5219
8887,5218
12808,5215
4054,5208
2904,5208
12013,5208
1273,5205
4926,5199
4176,5188
1520,5188
9219,5186
5083,5183
3892,5181
3604,5180
8135,5178
22278,5177
1019,5174
4493,5169
3747,5168
11223,5161
4794,5161
6038,5152
1177,5150
7603,5148
4392,5146
8185,5145
3753,5144
984,5143
7663,5141
5851,5138
4759,5137
5383,5136
8863,5134
2200,5134
2856,5134
5142,5132
2351,5130
883,5124
5857,5123
4068,5118
1922,5117
4946,5114
4888,5109
5542,5108
5821,5103
3369,5102
3256,5100
3011,5099
16553,5099
9342,5099
13686,5097
1823,5095
4548,5093
10608,5091
3679,5088
13468,5086
6406,5084
6655,5081
2084,5080
7990,5075
6666,5073
3547,5071
1724,5071
6661,5067
5780,5061
4664,5059
4360,5058
3850,5055
10795,5052
4376,5046
14063,5045
2087,5045
3763,5041
9844,5040
1439,5037
3319,5034
4399,5033
1352,5032
4754,5032
5243,5031
10790,5030
7512,5027
7921,5022
7672,5019
6935,5015
3486,5010
5845,5009
8517,5007
9508,5007
865,5000
4698,4999
4261,4998
4994,4998
3458,4996
5615,4995
7481,4995
486,4995
11128,4993
4772,4991
6068,4986
4312,4984
13197,4980
11530,4979
3854,4976
7486,4974
4029,4973
4449,4973
183,4969
9092,4969
9880,4964
6843,4963
2109,4962
5061,4955
3220,4954
7086,4952
2147,4951
11375,4945
8183,4945
9408,4941
1122,4937
7488,4933
6491,4931
4073,4929
8054,4923
6011,4918
12938,4918
7428,4918
1919,4917
5853,4916
6895,4913
5260,4912
4555,4905
6888,4900
2388,4900
8851,4898
2580,4897
4521,4895
4251,4889
6333,4886
412,4885
3881,4885
12653,4880
4010,4880
3788,4880
12917,4879
6347,4879
4903,4876
5935,4874
3431,4871
4835,4871
7579,4869
3755,4869
2649,4868
12141,4867
6032,4865
11474,4865
6017,4863
2559,4862
6456,4858
11046,4856
2480,4851
9862,4847
26,4846
1601,4844
11498,4835
6481,4833
4846,4827
4131,4822
498,4822
6946,4820
1681,4811
4545,4809
4885,4807
5764,4806
3231,4803
6874,4803
6391,4802
3682,4800
10698,4799
10859,4797
4552,4794
9745,4793
9828,4792
16065,4789
4431,4789
2498,4788
4950,4787
6345,4782
8861,4781
11963,4781
5385,4780
4874,4780
11416,4777
4259,4776
1984,4773
4421,4772
7076,4771
4832,4771
9995,4771
8002,4769
5579,4768
6864,4768
7376,4764
24521,4760
11071,4760
4036,4754
14515,4754
4192,4754
7431,4753
12825,4751
12218,4751
7043,4750
6078,4746
11016,4745
5305,4745
783,4743
4040,4740
4658,4739
9053,4736
6316,4736
7090,4736
7366,4734
5518,4733
5172,4733
7131,4731
5031,4731
8595,4729
8470,4729
3730,4725
8785,4724
8535,4723
9111,4721
4971,4720
9668,4719
6309,4717
1573,4716
2847,4716
7949,4716
10638,4713
7649,4713
1362,4712
1914,4711
1868,4710
13578,4706
6965,4706
7468,4703
14748,4703
2039,4702
12172,4701
6777,4700
7294,4698
2928,4698
4584,4694
3680,4690
3898,4689
6022,4684
5883,4682
2077,4679
15799,4678
3684,4677
5182,4675
8763,4675
5399,4675
5060,4674
4336,4674
15346,4673
3885,4671
4064,4671
3877,4668
4386,4667
4657,4663
6206,4661
8545,4659
983,4658
9418,4658
5042,4656
5277,4655
10025,4653
2869,4653
15591,4651
4486,4651
7959,4650
9903,4649
6428,4640
12080,4639
4266,4636
2925,4635
3362,4635
6437,4634
3698,4632
10181,4631
5898,4626
4173,4625
4703,4622
43530,4619
5568,4619
16430,4615
5993,4614
5709,4610
6613,4604
20255,4600
5410,4599
1354,4598
8210,4598
5786,4597
9285,4597
1803,4597
11794,4594
8381,4593
7801,4591
9446,4588
1902,4587
2364,4587
2128,4587
7464,4585
5683,4584
9658,4582
827,4578
3384,4570
2897,4569
1351,4564
11422,4564
2214,4562
9762,4561
3359,4558
16814,4557
4273,4556
7345,4554
10736,4548
13873,4546
12573,4539
2644,4539
3731,4538
4619,4535
2576,4532
3716,4531
2206,4529
5576,4529
7091,4527
14001,4526
6137,4525
6311,4522
7123,4522
796,4522
8101,4521
6269,4520
7505,4519
8891,4517
5629,4513
7757,4511
5094,4510
1437,4508
6198,4507
5272,4506
1335,4505
22584,4504
4807,4502
3538,4501
4708,4501
6954,4500
8360,4500
4689,4498
3363,4495
3961,4492
24806,4491
7894,4491
10128,4490
4138,4488
4317,4487
10164,4486
2148,4485
3132,4485
6483,4485
5039,4484
6880,4483
6581,4481
8270,4479
10779,4479
7632,4478
6878,4478
8363,4475
5348,4472
3314,4471
7620,4469
5412,4469
6312,4466
6275,4466
3446,4464
870,4462
4157,4458
10773,4456
6065,4450
9677,4449
1811,4447
5146,4444
5841,4444
7808,4442
4736,4441
3462,4438
6920,4436
6335,4434
4335,4431
8447,4427
3328,4427
6707,4419
1858,4419
5772,4418
7268,4415
8513,4415
7264,4412
3326,4408
5899,4405
1398,4402
12438,4399
3701,4396
5418,4396
459,4395
3833,4392
2826,4391
4207,4390
6296,4388
4737,4387
36943,4386
3924,4385
4028,4384
4507,4381
3045,4380
4717,4379
4604,4377
8173,4372
1139,4371
15250,4370
6951,4366
3623,4365
6120,4365
8697,4364
2269,4363
648,4363
5902,4362
9733,4358
6119,4356
7686,4356
5591,4356
4289,4356
9921,4355
9183,4350
28812,4349
7032,4345
16941,4343
2947,4342
5158,4340
9072,4339
8123,4338
9642,4337
4781,4336
2942,4335
14725,4331
2758,4330
3558,4329
21383,4327
1752,4326
3198,4326
5365,4325
8272,4325
2622,4324
3294,4321
4012,4320
2123,4314
18319,4313
6698,4311
13561,4310
2912,4308
9540,4305
5371,4304
3005,4304
9354,4301
4015,4298
10750,4296
5191,4296
3349,4296
9542,4294
29027,4293
64269,4293
3311,4290
11185,4287
2380,4286
5016,4286
6495,4285
12774,4284
3265,4283
3531,4282
1457,4282
2248,4282
5029,4281
4793,4281
3565,4279
4712,4275
4085,4275
4370,4274
3478,4272
2868,4269
8180,4269
5994,4267
6214,4266
9385,4266
4194,4265
2352,4263
1409,4261
1430,4251
7047,4248
4594,4246
8523,4245
5822,4244
2831,4244
2264,4244
4006,4243
6571,4241
6797,4241
2036,4241
4469,4234
1594,4233
7021,4231
6431,4231
6252,4231
2179,4229
6822,4228
7420,4225
1480,4220
5978,4217
2932,4217
802,4215
12707,4210
6741,4209
6684,4209
3244,4208
2138,4206
8817,4206
779,4205
12423,4200
4755,4197
54767,4194
4056,4192
4782,4192
1597,4191
22834,4191
2633,4189
292,4186
1999,4183
4438,4183
8958,4182
3855,4181
21826,4181
9636,4178
11459,4178
9165,4176
6051,4172
8481,4171
15885,4166
8590,4165
3678,4160
9496,4160
4363,4160
6081,4159
723,4158
7044,4157
5620,4156
5080,4155
6830,4150
10670,4150
5231,4149
5827,4149
11285,4149
10423,4144
43681,4142
3389,4140
3816,4137
4669,4135
2321,4133
3187,4132
5222,4131
6558,4131
12189,4128
8452,4128
10742,4127
11657,4126
6080,4126
4510,4123
11417,4120
3796,4120
7648,4119
11149,4118
13187,4117
3765,4111
13630,4110
6700,4106
9913,4106
7405,4104
8988,4101
19298,4100
7517,4097
12832,4096
7455,4094
7284,4094
7995,4093
5531,4090
7308,4090
7755,4087
5393,4086
1593,4086
10302,4084
4178,4082
8128,4073
6968,4072
7335,4068
5433,4068
2074,4058
5455,4056
10991,4055
1502,4053
35677,4050
5325,4049
3074,4046
5477,4043
2014,4043
1609,4043
4113,4043
5053,4042
3710,4040
7929,4035
10499,4035
3867,4032
5168,4032
8011,4031
11938,4029
3490,4026
12447,4026
13811,4025
759,4024
12200,4022
10450,4022
8253,4021
2502,4019
29400,4019
11368,4016
11248,4014
13207,4013
4887,4013
11912,4011
22025,4011
6257,4009
5274,4007
1513,4005
7926,3994
6023,3993
5186,3989
1272,3989
6204,3989
9211,3988
4203,3986
381,3983
3980,3983
2952,3982
12905,3982
496,3980
7430,3980
7888,3979
7565,3979
5601,3979
17249,3979
6938,3979
25677,3972
5122,3971
9459,3971
3181,3970
7070,3969
4464,3968
3184,3965
2360,3964
12168,3962
14121,3962
12333,3961
1753,3961
729,3959
2985,3957
7373,3955
2650,3954
9089,3954
5600,3949
3602,3949
12673,3948
5267,3945
7274,3942
10814,3940
8490,3939
4779,3938
6695,3937
2714,3937
5677,3937
13824,3937
8030,3936
3513,3935
1276,3935
2923,3934
3996,3931
4752,3931
7378,3929
10733,3929
7691,3926
8159,3926
3287,3922
2883,3921
691,3921
6083,3920
14363,3919
8198,3917
7863,3915
50739,3914
1783,3914
10722,3913
7144,3911
11753,3910
17102,3905
5635,3900
5289,3898
6363,3897
4850,3896
10023,3894
10202,3894
2676,3893
12255,3892
6116,3891
3770,3886
4921,3879
3255,3878
2052,3878
5742,3876
5145,3876
2613,3872
8457,3871
11043,3871
4455,3871
21,3865
1843,3865
5573,3861
5378,3860
3335,3859
2800,3857
13068,3856
5584,3855
6401,3854
5200,3854
856,3851
5630,3849
4630,3847
5562,3847
6378,3846
1720,3845
4866,3843
5789,3841
7985,3838
5004,3835
4938,3834
6950,3832
6164,3830
2399,3828
12504,3827
2995,3823
2823,3823
5522,3822
3361,3820
5278,3819
4933,3818
2433,3817
41905,3815
6353,3815
8301,3815
1115,3813
2675,3813
2749,3812
8884,3809
9242,3807
7454,3805
8194,3802
12829,3800
9256,3799
7867,3795
17843,3795
7351,3794
5920,3793
4243,3792
4864,3790
9306,3790
4731,3789
621,3789
9158,3789
1574,3788
12582,3787
1455,3785
4882,3782
4525,3777
9431,3775
8627,3775
4696,3773
